,Unnamed: 0,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,total,oudiff,oudiff_abs,spread_dist,dates,dateofgame,dayofweek,total_upper2,total_lower2,ouopp_o2,ouopp_u2,tie_ou,tie_ou2,result_total_plus_minus_two
3562,3562,10/13/2013,2013,6,SEA,TEN,SEA,-11.5,41.5,,57.0,4.0,80.0,20.0,13.0,False,False,33.0,-8.5,8.5,-4.5,2013-10-13,10/13/2013,6,43.5,39.5,-150,100,0,0,-50
3563,3563,10/13/2013,2013,6,TB,PHI,PHI,-3.0,44.0,,84.0,4.0,42.0,20.0,31.0,False,False,51.0,7.0,7.0,-8.0,2013-10-13,10/13/2013,6,46.0,42.0,100,-150,0,0,-50
3564,3564,10/17/2013,2013,7,ARI,SEA,SEA,-4.5,41.5,DOME,72.0,0.0,,22.0,34.0,False,False,56.0,14.5,14.5,-7.5,2013-10-17,10/17/2013,3,43.5,39.5,100,-150,0,0,-50
3565,3565,10/20/2013,2013,7,ATL,TB,ATL,-6.5,43.0,DOME,72.0,0.0,,31.0,23.0,False,False,54.0,11.0,11.0,1.5,2013-10-20,10/20/2013,6,45.0,41.0,100,-150,0,0,-50
3566,3566,10/20/2013,2013,7,CAR,,CAR,-7.0,42.0,,68.0,4.0,42.0,30.0,15.0,False,False,45.0,3.0,3.0,8.0,2013-10-20,10/20/2013,6,44.0,40.0,100,-150,0,0,-50
3567,3567,10/20/2013,2013,7,DET,CIN,DET,-1.5,46.0,DOME,72.0,0.0,,24.0,27.0,False,False,51.0,5.0,5.0,1.5,2013-10-20,10/20/2013,6,48.0,44.0,100,-150,0,0,-50
3568,3568,10/20/2013,2013,7,GB,CLE,GB,-9.5,45.0,,46.0,8.0,65.0,31.0,13.0,False,False,44.0,-1.0,1.0,8.5,2013-10-20,10/20/2013,6,47.0,43.0,100,100,0,0,200
3569,3569,10/20/2013,2013,7,IND,DEN,DEN,-6.0,55.5,DOME,72.0,0.0,,39.0,33.0,False,False,72.0,16.5,16.5,0.0,2013-10-20,10/20/2013,6,57.5,53.5,100,-150,0,0,-50
3570,3570,10/20/2013,2013,7,JAX,,LAC,-7.0,44.5,,77.0,7.0,,6.0,24.0,False,False,30.0,-14.5,14.5,-11.0,2013-10-20,10/20/2013,6,46.5,42.5,-150,100,0,0,-50
3571,3571,10/20/2013,2013,7,KC,HOU,KC,-6.0,39.0,,70.0,15.0,36.0,17.0,16.0,False,False,33.0,-6.0,6.0,-5.0,2013-10-20,10/20/2013,6,41.0,37.0,-150,100,0,0,-50
3572,3572,10/20/2013,2013,7,MIA,BUF,MIA,-6.5,44.5,,87.0,5.0,57.0,21.0,23.0,False,False,44.0,-0.5,0.5,-4.5,2013-10-20,10/20/2013,6,46.5,42.5,100,100,0,0,200
3573,3573,10/20/2013,2013,7,NYJ,NE,NE,-3.0,43.0,,65.0,12.0,36.0,30.0,27.0,False,False,57.0,14.0,14.0,0.0,2013-10-20,10/20/2013,6,45.0,41.0,100,-150,0,0,-50
3574,3574,10/20/2013,2013,7,PHI,DAL,PHI,-2.5,55.0,,62.0,13.0,39.0,3.0,17.0,False,False,20.0,-35.0,35.0,11.5,2013-10-20,10/20/2013,6,57.0,53.0,-150,100,0,0,-50
3575,3575,10/20/2013,2013,7,PIT,BAL,PIT,-2.5,41.0,,57.0,7.0,49.0,19.0,16.0,False,False,35.0,-6.0,6.0,0.5,2013-10-20,10/20/2013,6,43.0,39.0,-150,100,0,0,-50
3576,3576,10/20/2013,2013,7,TEN,SF,SF,-3.0,40.5,,68.0,4.0,32.0,17.0,31.0,False,False,48.0,7.5,7.5,-11.0,2013-10-20,10/20/2013,6,42.5,38.5,100,-150,0,0,-50
3577,3577,10/20/2013,2013,7,WAS,CHI,CHI,-1.0,48.0,,62.0,8.0,39.0,45.0,41.0,False,False,86.0,38.0,38.0,-3.0,2013-10-20,10/20/2013,6,50.0,46.0,100,-150,0,0,-50
3578,3578,10/21/2013,2013,7,NYG,MIN,NYG,-3.5,47.0,,57.0,7.0,63.0,23.0,7.0,False,False,30.0,-17.0,17.0,12.5,2013-10-21,10/21/2013,0,49.0,45.0,-150,100,0,0,-50
3579,3579,10/24/2013,2013,8,TB,CAR,CAR,-6.5,38.5,,70.0,5.0,53.0,13.0,31.0,False,False,44.0,5.5,5.5,-11.5,2013-10-24,10/24/2013,3,40.5,36.5,100,-150,0,0,-50
3580,3580,10/27/2013,2013,8,ARI,ATL,ARI,-3.0,46.5,DOME,72.0,0.0,,27.0,13.0,False,False,40.0,-6.5,6.5,11.0,2013-10-27,10/27/2013,6,48.5,44.5,-150,100,0,0,-50
3581,3581,10/27/2013,2013,8,CIN,NYJ,CIN,-4.5,41.5,,57.0,3.0,45.0,49.0,9.0,False,False,58.0,16.5,16.5,35.5,2013-10-27,10/27/2013,6,43.5,39.5,100,-150,0,0,-50
3582,3582,10/27/2013,2013,8,DEN,WAS,DEN,-11.0,58.0,,69.0,8.0,14.0,45.0,21.0,False,False,66.0,8.0,8.0,13.0,2013-10-27,10/27/2013,6,60.0,56.0,100,-150,0,0,-50
3583,3583,10/27/2013,2013,8,DET,DAL,DET,-3.0,50.5,DOME,72.0,0.0,,31.0,30.0,False,False,61.0,10.5,10.5,-2.0,2013-10-27,10/27/2013,6,52.5,48.5,100,-150,0,0,-50
3584,3584,10/27/2013,2013,8,JAX,SF,SF,-14.5,40.0,,73.0,13.0,63.0,10.0,42.0,True,False,52.0,12.0,12.0,-17.5,2013-10-27,10/27/2013,6,42.0,38.0,100,-150,0,0,-50
3585,3585,10/27/2013,2013,8,KC,CLE,KC,-7.0,39.0,,61.0,9.0,46.0,23.0,17.0,False,False,40.0,1.0,1.0,-1.0,2013-10-27,10/27/2013,6,41.0,37.0,100,100,0,0,200
3586,3586,10/27/2013,2013,8,MIN,GB,GB,-7.5,47.0,DOME,72.0,0.0,,31.0,44.0,False,False,75.0,28.0,28.0,-5.5,2013-10-27,10/27/2013,6,49.0,45.0,100,-150,0,0,-50
3587,3587,10/27/2013,2013,8,NE,MIA,NE,-5.5,45.0,,53.0,14.0,45.0,27.0,17.0,False,False,44.0,-1.0,1.0,4.5,2013-10-27,10/27/2013,6,47.0,43.0,100,100,0,0,200
3588,3588,10/27/2013,2013,8,NO,BUF,NO,-10.5,48.0,DOME,72.0,0.0,,35.0,17.0,False,False,52.0,4.0,4.0,7.5,2013-10-27,10/27/2013,6,50.0,46.0,100,-150,0,0,-50
3589,3589,10/27/2013,2013,8,OAK,PIT,PIT,-2.5,40.5,,59.0,17.0,81.0,21.0,18.0,False,False,39.0,-1.5,1.5,-0.5,2013-10-27,10/27/2013,6,42.5,38.5,100,100,0,0,200
3590,3590,10/27/2013,2013,8,PHI,NYG,PHI,-5.5,49.5,,58.0,13.0,40.0,7.0,15.0,False,False,22.0,-27.5,27.5,2.5,2013-10-27,10/27/2013,6,51.5,47.5,-150,100,0,0,-50
3591,3591,10/31/2013,2013,9,MIA,CIN,CIN,-3.0,42.0,,79.0,8.0,76.0,22.0,20.0,False,False,42.0,0.0,0.0,1.0,2013-10-31,10/31/2013,3,44.0,40.0,100,100,0,0,200
3592,3592,11/3/2013,2013,9,BUF,KC,KC,-4.5,41.0,,38.0,7.0,58.0,13.0,23.0,False,False,36.0,-5.0,5.0,-5.5,2013-11-03,11/3/2013,6,43.0,39.0,-150,100,0,0,-50
3593,3593,11/3/2013,2013,9,CAR,ATL,CAR,-8.0,47.0,,62.0,12.0,41.0,34.0,10.0,False,False,44.0,-3.0,3.0,16.0,2013-11-03,11/3/2013,6,49.0,45.0,-150,100,0,0,-50
3594,3594,11/3/2013,2013,9,CLE,BAL,BAL,-1.0,42.0,,46.0,9.0,54.0,24.0,18.0,False,False,42.0,0.0,0.0,-5.0,2013-11-03,11/3/2013,6,44.0,40.0,100,100,0,0,200
3595,3595,11/3/2013,2013,9,DAL,MIN,DAL,-8.5,50.5,DOME,72.0,0.0,,27.0,23.0,False,False,50.0,-0.5,0.5,-4.5,2013-11-03,11/3/2013,6,52.5,48.5,100,100,0,0,200
3596,3596,11/3/2013,2013,9,HOU,IND,IND,-1.0,44.0,,60.0,8.0,78.0,24.0,27.0,False,False,51.0,7.0,7.0,-2.0,2013-11-03,11/3/2013,6,46.0,42.0,100,-150,0,0,-50
3597,3597,11/3/2013,2013,9,NE,PIT,NE,-5.5,43.0,,44.0,6.0,44.0,55.0,31.0,False,False,86.0,43.0,43.0,18.5,2013-11-03,11/3/2013,6,45.0,41.0,100,-150,0,0,-50
3598,3598,11/3/2013,2013,9,NYJ,NO,NO,-5.5,46.0,,53.0,8.0,53.0,26.0,20.0,False,False,46.0,0.0,0.0,-0.5,2013-11-03,11/3/2013,6,48.0,44.0,100,100,0,0,200
3599,3599,11/3/2013,2013,9,OAK,PHI,OAK,-1.0,45.5,,62.0,6.0,30.0,20.0,49.0,False,False,69.0,23.5,23.5,28.0,2013-11-03,11/3/2013,6,47.5,43.5,100,-150,0,0,-50
3600,3600,11/3/2013,2013,9,SEA,TB,SEA,-14.5,40.5,,52.0,4.0,68.0,27.0,24.0,False,False,51.0,10.5,10.5,-11.5,2013-11-03,11/3/2013,6,42.5,38.5,100,-150,0,0,-50
3601,3601,11/3/2013,2013,9,WAS,,PICK,0.0,48.5,,57.0,20.0,41.0,30.0,24.0,False,False,54.0,5.5,5.5,-6.0,2013-11-03,11/3/2013,6,50.5,46.5,100,-150,0,0,-50
3602,3602,11/4/2013,2013,9,GB,CHI,GB,-9.5,50.5,,49.0,6.0,77.0,20.0,27.0,False,False,47.0,-3.5,3.5,-2.5,2013-11-04,11/4/2013,0,52.5,48.5,-150,100,0,0,-50
3603,3603,11/7/2013,2013,10,MIN,WAS,WAS,-1.0,48.0,DOME,72.0,0.0,,34.0,27.0,False,False,61.0,13.0,13.0,-6.0,2013-11-07,11/7/2013,3,50.0,46.0,100,-150,0,0,-50
3604,3604,11/10/2013,2013,10,ARI,HOU,ARI,-3.5,42.0,DOME,72.0,0.0,,27.0,24.0,False,False,51.0,9.0,9.0,-0.5,2013-11-10,11/10/2013,6,44.0,40.0,100,-150,0,0,-50
3605,3605,11/10/2013,2013,10,ATL,SEA,SEA,-3.0,47.0,DOME,72.0,0.0,,10.0,33.0,False,False,43.0,-4.0,4.0,-20.0,2013-11-10,11/10/2013,6,49.0,45.0,-150,100,0,0,-50
3606,3606,11/10/2013,2013,10,BAL,CIN,BAL,-2.0,43.5,,62.0,17.0,36.0,20.0,17.0,False,False,37.0,-6.5,6.5,1.0,2013-11-10,11/10/2013,6,45.5,41.5,-150,100,0,0,-50
3607,3607,11/10/2013,2013,10,CHI,DET,DET,-1.5,52.0,,47.0,6.0,51.0,19.0,21.0,False,False,40.0,-12.0,12.0,-0.5,2013-11-10,11/10/2013,6,54.0,50.0,-150,100,0,0,-50
3608,3608,11/10/2013,2013,10,GB,PHI,PHI,-1.0,47.0,,46.0,9.0,48.0,13.0,27.0,False,False,40.0,-7.0,7.0,-13.0,2013-11-10,11/10/2013,6,49.0,45.0,-150,100,0,0,-50
3609,3609,11/10/2013,2013,10,IND,,IND,-7.0,43.0,DOME,72.0,0.0,,8.0,38.0,False,False,46.0,3.0,3.0,23.0,2013-11-10,11/10/2013,6,45.0,41.0,100,-150,0,0,-50
3610,3610,11/10/2013,2013,10,NO,DAL,NO,-5.5,53.5,DOME,72.0,0.0,,49.0,17.0,False,False,66.0,12.5,12.5,26.5,2013-11-10,11/10/2013,6,55.5,51.5,100,-150,0,0,-50
3611,3611,11/10/2013,2013,10,NYG,OAK,NYG,-7.0,41.0,Rain,53.0,14.0,71.0,24.0,20.0,False,False,44.0,3.0,3.0,-3.0,2013-11-10,11/10/2013,6,43.0,39.0,100,-150,0,0,-50
3612,3612,11/10/2013,2013,10,PIT,BUF,PIT,-2.5,43.0,,46.0,21.0,56.0,23.0,10.0,False,False,33.0,-10.0,10.0,10.5,2013-11-10,11/10/2013,6,45.0,41.0,-150,100,0,0,-50
3613,3613,11/10/2013,2013,10,SF,CAR,SF,-5.5,42.5,,62.0,6.0,65.0,9.0,10.0,False,False,19.0,-23.5,23.5,-4.5,2013-11-10,11/10/2013,6,44.5,40.5,-150,100,0,0,-50
3614,3614,11/10/2013,2013,10,TEN,JAX,TEN,-11.5,42.0,,65.0,6.0,40.0,27.0,29.0,False,False,56.0,14.0,14.0,-9.5,2013-11-10,11/10/2013,6,44.0,40.0,100,-150,0,0,-50
3615,3615,11/11/2013,2013,10,TB,MIA,MIA,-2.5,39.5,,73.0,5.0,74.0,22.0,19.0,False,False,41.0,1.5,1.5,-0.5,2013-11-11,11/11/2013,0,41.5,37.5,100,100,0,0,200
3616,3616,11/14/2013,2013,11,TEN,IND,IND,-3.0,42.0,,44.0,5.0,36.0,27.0,30.0,False,False,57.0,15.0,15.0,0.0,2013-11-14,11/14/2013,3,44.0,40.0,100,-150,0,0,-50
3617,3617,11/17/2013,2013,11,BUF,NYJ,NYJ,-2.0,39.5,,62.0,17.0,71.0,37.0,14.0,False,False,51.0,11.5,11.5,-21.0,2013-11-17,11/17/2013,6,41.5,37.5,100,-150,0,0,-50
3618,3618,11/17/2013,2013,11,CHI,BAL,CHI,-3.5,41.0,,68.0,24.0,82.0,23.0,20.0,False,False,43.0,2.0,2.0,-0.5,2013-11-17,11/17/2013,6,43.0,39.0,100,-150,0,150,100
3619,3619,11/17/2013,2013,11,CIN,CLE,CIN,-4.5,40.0,,64.0,7.0,92.0,41.0,20.0,False,False,61.0,21.0,21.0,16.5,2013-11-17,11/17/2013,6,42.0,38.0,100,-150,0,0,-50
3620,3620,11/17/2013,2013,11,DEN,KC,DEN,-7.5,49.0,,43.0,6.0,34.0,27.0,17.0,False,False,44.0,-5.0,5.0,2.5,2013-11-17,11/17/2013,6,51.0,47.0,-150,100,0,0,-50
3621,3621,11/17/2013,2013,11,HOU,OAK,HOU,-10.5,40.5,,85.0,3.0,75.0,23.0,28.0,False,False,51.0,10.5,10.5,-5.5,2013-11-17,11/17/2013,6,42.5,38.5,100,-150,0,0,-50
3622,3622,11/17/2013,2013,11,JAX,ARI,ARI,-9.0,40.5,,79.0,8.0,,14.0,27.0,False,False,41.0,0.5,0.5,-4.0,2013-11-17,11/17/2013,6,42.5,38.5,100,100,0,0,200
3623,3623,11/17/2013,2013,11,MIA,,LAC,-3.0,44.5,,81.0,8.0,67.0,20.0,16.0,False,False,36.0,-8.5,8.5,-1.0,2013-11-17,11/17/2013,6,46.5,42.5,-150,100,0,0,-50
3624,3624,11/17/2013,2013,11,NO,SF,NO,-3.5,49.5,DOME,72.0,0.0,,23.0,20.0,False,False,43.0,-6.5,6.5,-0.5,2013-11-17,11/17/2013,6,51.5,47.5,-150,100,0,0,-50
3625,3625,11/17/2013,2013,11,NYG,GB,NYG,-3.0,40.5,Fog,61.0,2.0,100.0,27.0,13.0,False,False,40.0,-0.5,0.5,11.0,2013-11-17,11/17/2013,6,42.5,38.5,100,100,0,0,200
3626,3626,11/17/2013,2013,11,PHI,WAS,PHI,-4.0,54.0,,67.0,7.0,71.0,24.0,16.0,False,False,40.0,-14.0,14.0,4.0,2013-11-17,11/17/2013,6,56.0,52.0,-150,100,0,0,-50
3627,3627,11/17/2013,2013,11,PIT,DET,DET,-3.0,45.0,Rain,60.0,12.0,87.0,37.0,27.0,False,False,64.0,19.0,19.0,-7.0,2013-11-17,11/17/2013,6,47.0,43.0,100,-150,0,0,-50
3628,3628,11/17/2013,2013,11,SEA,MIN,SEA,-13.0,45.0,,50.0,5.0,81.0,41.0,20.0,False,False,61.0,16.0,16.0,8.0,2013-11-17,11/17/2013,6,47.0,43.0,100,-150,0,0,-50
3629,3629,11/17/2013,2013,11,TB,ATL,TB,-2.0,43.5,,79.0,6.0,74.0,41.0,28.0,False,False,69.0,25.5,25.5,11.0,2013-11-17,11/17/2013,6,45.5,41.5,100,-150,0,0,-50
3630,3630,11/18/2013,2013,11,CAR,NE,CAR,-3.0,45.5,,59.0,8.0,35.0,24.0,20.0,False,False,44.0,-1.5,1.5,1.0,2013-11-18,11/18/2013,0,47.5,43.5,100,100,0,0,200
3631,3631,11/21/2013,2013,12,ATL,NO,NO,-7.0,52.5,DOME,72.0,0.0,,13.0,17.0,False,False,30.0,-22.5,22.5,3.0,2013-11-21,11/21/2013,3,54.5,50.5,-150,100,0,0,-50
3632,3632,11/24/2013,2013,12,ARI,IND,ARI,-3.0,44.5,DOME,72.0,0.0,,40.0,11.0,False,False,51.0,6.5,6.5,26.0,2013-11-24,11/24/2013,6,46.5,42.5,100,-150,0,0,-50
3633,3633,11/24/2013,2013,12,BAL,NYJ,BAL,-3.5,38.5,,34.0,26.0,23.0,19.0,3.0,False,False,22.0,-16.5,16.5,12.5,2013-11-24,11/24/2013,6,40.5,36.5,-150,100,0,0,-50
3634,3634,11/24/2013,2013,12,CLE,PIT,CLE,-2.0,39.0,Snow,33.0,31.0,84.0,11.0,27.0,False,False,38.0,-1.0,1.0,14.0,2013-11-24,11/24/2013,6,41.0,37.0,100,100,0,0,200
3635,3635,11/24/2013,2013,12,DET,TB,DET,-7.0,48.0,DOME,72.0,0.0,,21.0,24.0,False,False,45.0,-3.0,3.0,-4.0,2013-11-24,11/24/2013,6,50.0,46.0,-150,100,0,0,-50
3636,3636,11/24/2013,2013,12,GB,MIN,GB,-5.5,44.5,,20.0,10.0,52.0,26.0,26.0,False,False,52.0,7.5,7.5,-5.5,2013-11-24,11/24/2013,6,46.5,42.5,100,-150,0,0,-50
3637,3637,11/24/2013,2013,12,HOU,JAX,HOU,-10.0,43.5,,50.0,9.0,55.0,6.0,13.0,False,False,19.0,-24.5,24.5,-3.0,2013-11-24,11/24/2013,6,45.5,41.5,-150,100,0,0,-50
3638,3638,11/24/2013,2013,12,KC,,KC,-3.0,42.5,,28.0,4.0,50.0,38.0,41.0,False,False,79.0,36.5,36.5,0.0,2013-11-24,11/24/2013,6,44.5,40.5,100,-150,0,0,-50
3639,3639,11/24/2013,2013,12,MIA,CAR,CAR,-4.0,40.5,Rain,82.0,17.0,55.0,16.0,20.0,False,False,36.0,-4.5,4.5,0.0,2013-11-24,11/24/2013,6,42.5,38.5,-150,100,0,0,-50
3640,3640,11/24/2013,2013,12,NE,DEN,DEN,-2.5,53.0,,23.0,22.0,29.0,34.0,31.0,False,False,65.0,12.0,12.0,-0.5,2013-11-24,11/24/2013,6,55.0,51.0,100,-150,0,0,-50
3641,3641,11/24/2013,2013,12,NYG,DAL,NYG,-2.5,44.0,,26.0,7.0,40.0,21.0,24.0,False,False,45.0,1.0,1.0,0.5,2013-11-24,11/24/2013,6,46.0,42.0,100,100,0,0,200
3642,3642,11/24/2013,2013,12,OAK,TEN,TEN,-2.0,42.0,,59.0,5.0,56.0,19.0,23.0,False,False,42.0,0.0,0.0,-2.0,2013-11-24,11/24/2013,6,44.0,40.0,100,100,0,0,200
3643,3643,11/25/2013,2013,12,WAS,SF,SF,-5.0,47.0,,35.0,8.0,37.0,6.0,27.0,False,False,33.0,-14.0,14.0,-16.0,2013-11-25,11/25/2013,0,49.0,45.0,-150,100,0,0,-50
3644,3644,11/28/2013,2013,13,BAL,PIT,BAL,-3.0,40.5,,37.0,2.0,39.0,22.0,20.0,False,False,42.0,1.5,1.5,-1.0,2013-11-28,11/28/2013,3,42.5,38.5,100,100,0,0,200
3645,3645,11/28/2013,2013,13,DAL,OAK,DAL,-8.0,48.0,DOME,72.0,0.0,,31.0,24.0,False,False,55.0,7.0,7.0,-1.0,2013-11-28,11/28/2013,3,50.0,46.0,100,-150,0,0,-50
3646,3646,11/28/2013,2013,13,DET,GB,DET,-6.0,48.5,DOME,72.0,0.0,,40.0,10.0,False,False,50.0,1.5,1.5,24.0,2013-11-28,11/28/2013,3,50.5,46.5,100,100,0,0,200
3647,3647,12/1/2013,2013,13,BUF,ATL,BUF,-4.5,48.5,DOME,72.0,0.0,,31.0,34.0,True,False,65.0,16.5,16.5,-1.5,2013-12-01,12/1/2013,6,50.5,46.5,100,-150,0,0,-50
3648,3648,12/1/2013,2013,13,CAR,TB,CAR,-6.5,40.5,,57.0,5.0,55.0,27.0,6.0,False,False,33.0,-7.5,7.5,14.5,2013-12-01,12/1/2013,6,42.5,38.5,-150,100,0,0,-50
3649,3649,12/1/2013,2013,13,CLE,JAX,CLE,-7.5,39.0,,44.0,8.0,61.0,28.0,32.0,False,False,60.0,21.0,21.0,-3.5,2013-12-01,12/1/2013,6,41.0,37.0,100,-150,0,0,-50
3650,3650,12/1/2013,2013,13,HOU,NE,NE,-6.5,47.5,,67.0,7.0,72.0,31.0,34.0,False,False,65.0,17.5,17.5,3.5,2013-12-01,12/1/2013,6,49.5,45.5,100,-150,0,0,-50
3651,3651,12/1/2013,2013,13,IND,TEN,IND,-3.5,46.0,DOME,72.0,0.0,,22.0,14.0,False,False,36.0,-10.0,10.0,4.5,2013-12-01,12/1/2013,6,48.0,44.0,-150,100,0,0,-50
3652,3652,12/1/2013,2013,13,KC,DEN,DEN,-6.0,50.0,,55.0,4.0,47.0,28.0,35.0,False,False,63.0,13.0,13.0,-1.0,2013-12-01,12/1/2013,6,52.0,48.0,100,-150,0,0,-50
3653,3653,12/1/2013,2013,13,MIN,CHI,MIN,-1.0,50.5,DOME,72.0,0.0,,23.0,20.0,False,False,43.0,-7.5,7.5,2.0,2013-12-01,12/1/2013,6,52.5,48.5,-150,100,0,0,-50
3654,3654,12/1/2013,2013,13,NYJ,MIA,NYJ,-2.0,40.5,,49.0,5.0,59.0,3.0,23.0,False,False,26.0,-14.5,14.5,18.0,2013-12-01,12/1/2013,6,42.5,38.5,-150,100,0,0,-50
3655,3655,12/1/2013,2013,13,PHI,ARI,PHI,-3.5,48.5,,47.0,5.0,53.0,24.0,21.0,False,False,45.0,-3.5,3.5,-0.5,2013-12-01,12/1/2013,6,50.5,46.5,-150,100,0,0,-50
3656,3656,12/1/2013,2013,13,SF,,SF,-7.5,40.0,Fog,66.0,6.0,72.0,23.0,13.0,False,False,36.0,-4.0,4.0,2.5,2013-12-01,12/1/2013,6,42.0,38.0,-150,100,0,0,-50
3657,3657,12/1/2013,2013,13,WAS,NYG,WAS,-1.0,44.5,,43.0,3.0,72.0,17.0,24.0,False,False,41.0,-3.5,3.5,6.0,2013-12-01,12/1/2013,6,46.5,42.5,-150,100,0,0,-50
3658,3658,12/2/2013,2013,13,SEA,NO,SEA,-5.0,47.5,,42.0,6.0,62.0,34.0,7.0,False,False,41.0,-6.5,6.5,22.0,2013-12-02,12/2/2013,0,49.5,45.5,-150,100,0,0,-50
3659,3659,12/5/2013,2013,14,JAX,HOU,HOU,-3.5,43.0,,72.0,7.0,73.0,27.0,20.0,False,False,47.0,4.0,4.0,-3.5,2013-12-05,12/5/2013,3,45.0,41.0,100,-150,0,0,-50
3660,3660,12/8/2013,2013,14,ARI,,ARI,-4.5,41.0,DOME,72.0,0.0,,30.0,10.0,False,False,40.0,-1.0,1.0,15.5,2013-12-08,12/8/2013,6,43.0,39.0,100,100,0,0,200
3661,3661,12/8/2013,2013,14,BAL,MIN,BAL,-6.0,41.5,Snow | Freezing Rain,33.0,7.0,67.0,29.0,26.0,False,False,55.0,13.5,13.5,-3.0,2013-12-08,12/8/2013,6,43.5,39.5,100,-150,0,0,-50
3662,3662,12/8/2013,2013,14,CIN,IND,CIN,-7.0,43.5,,28.0,7.0,85.0,42.0,28.0,False,False,70.0,26.5,26.5,7.0,2013-12-08,12/8/2013,6,45.5,41.5,100,-150,0,0,-50
3663,3663,12/8/2013,2013,14,DEN,TEN,DEN,-13.5,49.5,,19.0,7.0,63.0,51.0,28.0,False,False,79.0,29.5,29.5,9.5,2013-12-08,12/8/2013,6,51.5,47.5,100,-150,0,0,-50
3664,3664,12/8/2013,2013,14,GB,ATL,GB,-3.5,45.0,Snow,9.0,9.0,80.0,22.0,21.0,False,False,43.0,-2.0,2.0,-2.5,2013-12-08,12/8/2013,6,47.0,43.0,-150,100,150,0,100
3665,3665,12/8/2013,2013,14,NE,CLE,NE,-9.5,47.5,,31.0,5.0,46.0,27.0,26.0,False,False,53.0,5.5,5.5,-8.5,2013-12-08,12/8/2013,6,49.5,45.5,100,-150,0,0,-50
3666,3666,12/8/2013,2013,14,NO,CAR,NO,-3.0,46.5,DOME,72.0,0.0,,31.0,13.0,False,False,44.0,-2.5,2.5,15.0,2013-12-08,12/8/2013,6,48.5,44.5,-150,100,0,0,-50
3667,3667,12/8/2013,2013,14,NYJ,OAK,NYJ,-3.0,39.5,,34.0,6.0,51.0,37.0,27.0,False,False,64.0,24.5,24.5,7.0,2013-12-08,12/8/2013,6,41.5,37.5,100,-150,0,0,-50
3668,3668,12/8/2013,2013,14,PHI,DET,PHI,-2.0,53.5,Snow | Fog,27.0,7.0,56.0,34.0,20.0,False,False,54.0,0.5,0.5,12.0,2013-12-08,12/8/2013,6,55.5,51.5,100,100,0,0,200
3669,3669,12/8/2013,2013,14,PIT,MIA,PIT,-3.0,41.0,Snow | Fog,26.0,9.0,73.0,28.0,34.0,False,False,62.0,21.0,21.0,3.0,2013-12-08,12/8/2013,6,43.0,39.0,100,-150,0,0,-50
3670,3670,12/8/2013,2013,14,SF,SEA,SF,-2.0,41.0,,45.0,5.0,49.0,19.0,17.0,False,False,36.0,-5.0,5.0,0.0,2013-12-08,12/8/2013,6,43.0,39.0,-150,100,0,0,-50
3671,3671,12/8/2013,2013,14,TB,BUF,TB,-2.5,42.5,,83.0,13.0,62.0,27.0,6.0,False,False,33.0,-9.5,9.5,18.5,2013-12-08,12/8/2013,6,44.5,40.5,-150,100,0,0,-50
3672,3672,12/8/2013,2013,14,WAS,KC,KC,-3.0,44.5,Rain,30.0,5.0,79.0,10.0,45.0,False,False,55.0,10.5,10.5,-32.0,2013-12-08,12/8/2013,6,46.5,42.5,100,-150,0,0,-50
3673,3673,12/9/2013,2013,14,CHI,DAL,CHI,-1.5,49.5,,8.0,9.0,63.0,45.0,28.0,False,False,73.0,23.5,23.5,15.5,2013-12-09,12/9/2013,0,51.5,47.5,100,-150,0,0,-50
3674,3674,12/12/2013,2013,15,DEN,,DEN,-9.5,57.0,,39.0,6.0,50.0,20.0,27.0,False,False,47.0,-10.0,10.0,-2.5,2013-12-12,12/12/2013,3,59.0,55.0,-150,100,0,0,-50
3675,3675,12/15/2013,2013,15,ATL,WAS,ATL,-5.5,49.0,DOME,72.0,0.0,,27.0,26.0,False,False,53.0,4.0,4.0,-4.5,2013-12-15,12/15/2013,6,51.0,47.0,100,-150,0,0,-50
3676,3676,12/15/2013,2013,15,CAR,NYJ,CAR,-10.0,40.5,,54.0,5.0,47.0,30.0,20.0,False,False,50.0,9.5,9.5,0.0,2013-12-15,12/15/2013,6,42.5,38.5,100,-150,0,0,-50
3677,3677,12/15/2013,2013,15,CLE,CHI,CLE,-1.0,44.0,Snow,25.0,12.0,82.0,31.0,38.0,False,False,69.0,25.0,25.0,6.0,2013-12-15,12/15/2013,6,46.0,42.0,100,-150,0,0,-50
3678,3678,12/15/2013,2013,15,DAL,GB,DAL,-4.0,49.5,DOME,72.0,0.0,,36.0,37.0,False,False,73.0,23.5,23.5,-3.0,2013-12-15,12/15/2013,6,51.5,47.5,100,-150,0,0,-50
3679,3679,12/15/2013,2013,15,IND,HOU,IND,-6.0,47.0,DOME,72.0,0.0,,25.0,3.0,False,False,28.0,-19.0,19.0,16.0,2013-12-15,12/15/2013,6,49.0,45.0,-150,100,0,0,-50
3680,3680,12/15/2013,2013,15,JAX,BUF,BUF,-4.0,43.5,,66.0,8.0,,20.0,27.0,False,False,47.0,3.5,3.5,-3.0,2013-12-15,12/15/2013,6,45.5,41.5,100,-150,0,0,-50
